,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,policy
1847,2042891933.894311,143772721.56755394,893000000.0,29696.87881316727,0.18862438714003602,scenario 0 option 43
1848,65801302.80266381,143772721.56755394,893000000.0,5436.853872294299,0.003493064123520986,scenario 0 option 43
1849,1529160.4489852951,143772721.56755394,893000000.0,124.08437345945211,0.00011544882325508281,scenario 0 option 43
1850,11683238.411351953,143772721.56755394,893000000.0,662.8863732230134,0.0010346105982980192,scenario 0 option 43
1851,74074118.19608192,143772721.56755394,893000000.0,5028.435025414794,0.007195053628181916,scenario 0 option 43
1852,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1853,849769.2670811829,143772721.56755394,893000000.0,43.41750077984411,9.216453559155992e-05,scenario 0 option 43
1854,21695638.22948591,143772721.56755394,893000000.0,583.8501644571702,0.0013836580629709167,scenario 0 option 43
1855,8921132.864017006,143772721.56755394,893000000.0,655.074228480498,0.0005225932595455508,scenario 0 option 43
1856,33994614.470865555,143772721.56755394,893000000.0,1978.6223257003594,0.004007717893811241,scenario 0 option 43
1857,1137395.8874598334,143772721.56755394,893000000.0,58.36278116904685,0.00010552463345323256,scenario 0 option 43
1858,9171504.665323325,143772721.56755394,893000000.0,838.2548672092275,0.0006798221138080364,scenario 0 option 43
1859,11304021.811301805,143772721.56755394,893000000.0,829.4407719814703,0.0006624948735442623,scenario 0 option 43
1860,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1861,2216699066.4053097,143772721.56755394,893000000.0,29696.87881316727,0.18862438714003602,scenario 0 option 43
1862,1861892.874379981,143772721.56755394,893000000.0,127.81732482808175,0.00012833196819826353,scenario 0 option 43
1863,60109939.28152116,143772721.56755394,893000000.0,707.8864511291429,0.004496251907448479,scenario 0 option 43
1864,22041527.302249186,143772721.56755394,893000000.0,1033.8017707116956,0.0021380398242045514,scenario 0 option 43
1865,710630891.29106,143772721.56755394,893000000.0,39236.418695209744,0.0652779356690538,scenario 0 option 43
1866,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1867,10895110.858299285,143772721.56755394,893000000.0,652.2116409805446,0.001356390761426349,scenario 0 option 43
1868,100571577.4157013,143772721.56755394,893000000.0,6707.832969454786,0.012711908658590078,scenario 0 option 43
1869,126602839.44926798,143772721.56755394,893000000.0,10013.236465022947,0.005299463483918918,scenario 0 option 43
1870,31564434.1122699,143772721.56755394,893000000.0,1550.6823609359271,0.0031640427441907894,scenario 0 option 43
1871,1905495995.5938635,143772721.56755394,893000000.0,22067.22671781681,0.14016345427125676,scenario 0 option 43
1872,68029985.0840587,143772721.56755394,893000000.0,5606.673227381946,0.003385167221306826,scenario 0 option 43
1873,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1874,34239869.7038288,143772721.56755394,893000000.0,2951.739687578902,0.0025835998249649286,scenario 0 option 43
1875,3912842.552568569,143772721.56755394,893000000.0,228.23632639176327,0.00021478415374774515,scenario 0 option 43
1876,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1877,3163695.8687523883,143772721.56755394,893000000.0,226.19127148788561,0.00020772626947825637,scenario 0 option 43
1878,297286.9859201595,143772721.56755394,893000000.0,15.060929499189664,1.4277719791737158e-05,scenario 0 option 43
1879,8039934.865112925,143772721.56755394,893000000.0,607.4459048553726,0.0007774746782838831,scenario 0 option 43
1880,2744945.2338374024,143772721.56755394,893000000.0,225.2240171390996,0.00020438808562805872,scenario 0 option 43
1881,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1882,2644369349.7110147,143772721.56755394,893000000.0,29696.87881316727,0.18862438714003602,scenario 0 option 43
1883,20777041.80271598,143772721.56755394,893000000.0,294.65348797083897,0.0018715378790087,scenario 0 option 43
1884,29348595.266191058,143772721.56755394,893000000.0,1771.0527430852962,0.0029876824716370816,scenario 0 option 43
1885,29930113.931841146,143772721.56755394,893000000.0,2680.711387531113,0.001940144673797974,scenario 0 option 43
1886,8520053.564155173,143772721.56755394,893000000.0,625.2291397480761,0.00047361052512405916,scenario 0 option 43
1887,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1888,841291199.2496828,143772721.56755394,893000000.0,16430.998031707513,0.08730661555670129,scenario 0 option 43
1889,614324.1960835508,143772721.56755394,893000000.0,43.28097314341501,9.136801552131391e-05,scenario 0 option 43
1890,14376316.334729563,143772721.56755394,893000000.0,1497.8200429743615,0.001091878946440008,scenario 0 option 43
1891,74536756.97222635,143772721.56755394,893000000.0,3354.3782251876887,0.006544956638666266,scenario 0 option 43
1892,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1893,0.0,143772721.56755394,893000000.0,0.0,0.0,scenario 0 option 43
1894,6014917.759825412,143772721.56755394,893000000.0,518.0992918753223,0.00041950082189786493,scenario 0 option 43
1895,86640055.59533988,143772721.56755394,893000000.0,4972.656446174514,0.005036315131111179,scenario 0 option 43
1896,3737234.5591068356,143772721.56755394,893000000.0,250.50545081444477,0.00031976108728906487,scenario 0 option 43
1897,10799890.719736747,143772721.56755394,893000000.0,489.526365340152,0.0007788398883786928,scenario 0 option 43
1898,8713652.407773547,143772721.56755394,893000000.0,825.0997769348132,0.0006540352007377596,scenario 0 option 43
1899,2390506198.916308,143772721.56755394,893000000.0,29696.87881316727,0.18862438714003602,scenario 0 option 43
1900,1062559.3819845058,167909625.86596698,881000000.0,35.55918527235936,0.00018643649117674332,scenario 0 option 46
1901,28357919.278361004,167909625.86596698,881000000.0,1228.929436212668,0.005000600510639902,scenario 0 option 46
1902,16687694.160955131,167909625.86596698,881000000.0,497.666113482484,0.006285207150650052,scenario 0 option 46
1903,26943852.150195904,167909625.86596698,881000000.0,808.9569334554801,0.0032875299456931093,scenario 0 option 46
1904,237533282.46996242,167909625.86596698,881000000.0,1525.5288053745844,0.04717112519031621,scenario 0 option 46
1905,4104698.2169824606,167909625.86596698,881000000.0,150.64072962057924,0.0015949243512063892,scenario 0 option 46
1906,117864743.23850468,167909625.86596698,881000000.0,2390.3383748671713,0.028345807339868766,scenario 0 option 46
1907,316477.5796003893,167909625.86596698,881000000.0,7.955228077722392,4.4309091220876134e-05,scenario 0 option 46
1908,45106189.79653847,167909625.86596698,881000000.0,1101.3473597508719,0.012415231195084725,scenario 0 option 46
1909,19899987.237649456,167909625.86596698,881000000.0,595.2099300859397,0.007430075473005999,scenario 0 option 46
1910,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1911,846345.196790758,167909625.86596698,881000000.0,20.990848002030464,0.00027432546688824363,scenario 0 option 46
1912,465392.2441459196,167909625.86596698,881000000.0,12.122828722791205,6.214559089584253e-05,scenario 0 option 46
1913,729841.5844728501,167909625.86596698,881000000.0,19.16162148362945,9.639187210044555e-05,scenario 0 option 46
1914,3257386.6126606273,167909625.86596698,881000000.0,69.65095193265978,0.0009041924937768763,scenario 0 option 46
1915,3956134.8868660578,167909625.86596698,881000000.0,130.59757035461823,0.001302695243395548,scenario 0 option 46
1916,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1917,90747362.82722217,167909625.86596698,881000000.0,2387.786934729761,0.028286229960643398,scenario 0 option 46
1918,13287921.05741598,167909625.86596698,881000000.0,368.31011325408554,0.0038337249061987664,scenario 0 option 46
1919,247688216.78491434,167909625.86596698,881000000.0,1602.685763374097,0.06298695680664768,scenario 0 option 46
1920,46899082.59446371,167909625.86596698,881000000.0,789.2563430179655,0.015030616880026191,scenario 0 option 46
1921,133891209.93615125,167909625.86596698,881000000.0,3479.076236382617,0.03998651498341316,scenario 0 option 46
1922,3549837.4512774954,167909625.86596698,881000000.0,124.81131679137933,0.0005764094846657622,scenario 0 option 46
1923,10839660.230442334,167909625.86596698,881000000.0,315.08967735123525,0.004028231013708684,scenario 0 option 46
1924,23682273.95577663,167909625.86596698,881000000.0,942.4660602453487,0.011568979809313464,scenario 0 option 46
1925,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1926,662279.2460201777,167909625.86596698,881000000.0,34.853921975608905,0.00017137610682178308,scenario 0 option 46
1927,1797554134.3279464,167909625.86596698,881000000.0,14398.486697293223,0.565873161420108,scenario 0 option 46
1928,5792352.417827874,167909625.86596698,881000000.0,210.1011191437894,0.0008771350776810786,scenario 0 option 46
1929,1745269.6466351426,167909625.86596698,881000000.0,77.37429430795173,0.00035380278232494247,scenario 0 option 46
1930,5498466.407891055,167909625.86596698,881000000.0,172.78084737674166,0.0022263873844153327,scenario 0 option 46
1931,386568.77393827727,167909625.86596698,881000000.0,19.584543011168073,0.00010542305348485318,scenario 0 option 46
1932,4643315.986449592,167909625.86596698,881000000.0,174.23821302262525,0.0014281982972138537,scenario 0 option 46
1933,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1934,96775755.98017131,167909625.86596698,881000000.0,775.1780091017692,0.030465175951874573,scenario 0 option 46
1935,73148445.01372655,167909625.86596698,881000000.0,474.74297448924244,0.01748613473230496,scenario 0 option 46
1936,198208424.78332016,167909625.86596698,881000000.0,4358.585457385541,0.05327928755064312,scenario 0 option 46
1937,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1938,21872316.84549702,167909625.86596698,881000000.0,498.5290931231521,0.0063163595795540355,scenario 0 option 46
1939,15072055.255511288,167909625.86596698,881000000.0,323.26479113950995,0.002445637844483614,scenario 0 option 46
1940,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1941,16513258.98345807,167909625.86596698,881000000.0,441.8760198954455,0.005442726679428178,scenario 0 option 46
1942,20231473.12850067,167909625.86596698,881000000.0,905.5810053208331,0.006527412832787102,scenario 0 option 46
1943,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1944,305208112.6042913,167909625.86596698,881000000.0,9141.451086533765,0.09597910709305404,scenario 0 option 46
1945,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1946,24382095.840655033,167909625.86596698,881000000.0,869.0460178192805,0.009913384331827221,scenario 0 option 46
1947,2042891933.894311,167909625.86596698,881000000.0,14398.486697293223,0.565873161420108,scenario 0 option 46
1948,25978485.540991064,167909625.86596698,881000000.0,804.6051693042582,0.0032588726201620124,scenario 0 option 46
1949,2209802.149350217,167909625.86596698,881000000.0,69.41685536390551,0.0008957419158360823,scenario 0 option 46
1950,12799746.044932283,167909625.86596698,881000000.0,319.01850316934366,0.004098025090508698,scenario 0 option 46
1951,17187385.126463447,167909625.86596698,881000000.0,538.8526334543334,0.004889792252686546,scenario 0 option 46
1952,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1953,6943871.795999635,167909625.86596698,881000000.0,172.78671919456315,0.0022265993493083614,scenario 0 option 46
1954,7401117.033230895,167909625.86596698,881000000.0,66.72550509106296,0.0014139242853815107,scenario 0 option 46
1955,2602442.352964889,167909625.86596698,881000000.0,100.53822172480223,0.0006475854903025988,scenario 0 option 46
1956,57175794.26842104,167909625.86596698,881000000.0,1630.7950740324686,0.019753702670528974,scenario 0 option 46
1957,7238133.623967751,167909625.86596698,881000000.0,171.9470786740497,0.0021962894319157026,scenario 0 option 46
1958,1561177.0238100358,167909625.86596698,881000000.0,82.3003522274986,0.0004025050117018007,scenario 0 option 46
1959,3046215.1452932665,167909625.86596698,881000000.0,81.35322043921443,0.00039185080332765734,scenario 0 option 46
1960,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1961,2216699066.4053097,167909625.86596698,881000000.0,14398.486697293223,0.565873161420108,scenario 0 option 46
1962,79034.03697946198,167909625.86596698,881000000.0,2.4722675627151567,1.5092982054215658e-05,scenario 0 option 46
1963,47949793.109413065,167909625.86596698,881000000.0,273.78527780474667,0.010760001655644787,scenario 0 option 46
1964,32761358.480637036,167909625.86596698,881000000.0,748.5504036789799,0.009390206849886838,scenario 0 option 46
1965,943069665.7067015,167909625.86596698,881000000.0,25340.833080718206,0.2579187229859303,scenario 0 option 46
1966,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1967,20467873.655108526,167909625.86596698,881000000.0,597.532901983785,0.007500636771502598,scenario 0 option 46
1968,173552241.23929563,167909625.86596698,881000000.0,5707.028047002324,0.06375755775145941,scenario 0 option 46
1969,104038012.50036517,167909625.86596698,881000000.0,3966.4558923972845,0.013592760317436137,scenario 0 option 46
1970,56544956.358215615,167909625.86596698,881000000.0,1361.9374245548565,0.016580583253919985,scenario 0 option 46
1971,1160591331.5802593,167909625.86596698,881000000.0,6516.660286381979,0.25611046741801485,scenario 0 option 46
1972,22486006.071346074,167909625.86596698,881000000.0,973.6037410203675,0.0038481587753666337,scenario 0 option 46
1973,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1974,14443634.551078632,167909625.86596698,881000000.0,473.7672268862933,0.004742655277414598,scenario 0 option 46
1975,5026829.336706458,167909625.86596698,881000000.0,117.3615987489617,0.001471287538355155,scenario 0 option 46
1976,836614.8514133224,167909625.86596698,881000000.0,20.820168439968768,0.0002681641593997226,scenario 0 option 46
1977,592137.543325227,167909625.86596698,881000000.0,19.588694217564566,0.00010551169947586953,scenario 0 option 46
1978,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1979,359042.47149907425,167909625.86596698,881000000.0,18.97277446029142,9.235918137505918e-05,scenario 0 option 46
1980,585740.7182483949,167909625.86596698,881000000.0,19.495836563207796,0.00010352879185632301,scenario 0 option 46
1981,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1982,2644369349.7110147,167909625.86596698,881000000.0,14398.486697293223,0.565873161420108,scenario 0 option 46
1983,11343721.13289892,167909625.86596698,881000000.0,77.99907586494805,0.003065432123213507,scenario 0 option 46
1984,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1985,4505065.289755367,167909625.86596698,881000000.0,194.87436441286746,0.000933685199720271,scenario 0 option 46
1986,2257079.4299290897,167909625.86596698,881000000.0,61.629626845865,0.0002798718024101314,scenario 0 option 46
1987,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1988,456340388.4157545,167909625.86596698,881000000.0,4065.6795037486527,0.14283107158595484,scenario 0 option 46
1989,5020884.943537938,167909625.86596698,881000000.0,172.26869703766704,0.00220789943142745,scenario 0 option 46
1990,2719549.73596953,167909625.86596698,881000000.0,120.96431085240128,0.0005463074052711253,scenario 0 option 46
1991,143845488.81063795,167909625.86596698,881000000.0,3190.3362342783494,0.03673255226091013,scenario 0 option 46
1992,2639590.223376277,167909625.86596698,881000000.0,69.02088839956365,0.0008814480297190987,scenario 0 option 46
1993,0.0,167909625.86596698,881000000.0,0.0,0.0,scenario 0 option 46
1994,1344706.043228966,167909625.86596698,881000000.0,46.43565098002931,0.00022558809439416323,scenario 0 option 46
1995,26539497.565485932,167909625.86596698,881000000.0,698.6415830740755,0.005718034606178637,scenario 0 option 46
1996,481700.6563356591,167909625.86596698,881000000.0,19.770304973999856,0.00010938986498868283,scenario 0 option 46
1997,2228758.436085147,167909625.86596698,881000000.0,44.99901440262164,0.0005567365963647635,scenario 0 option 46
1998,1520816.185987508,167909625.86596698,881000000.0,80.8495194508277,0.00038693387324876437,scenario 0 option 46
1999,2390506198.916308,167909625.86596698,881000000.0,14398.486697293223,0.565873161420108,scenario 0 option 46
2000,2450584.002768496,140837412.67761725,1068100000.0,106.67755581707807,0.00055930947353023,scenario 0 option 47
2001,80774251.51274844,140837412.67761725,1068100000.0,2740.089093992493,0.011109953698842897,scenario 0 option 47
2002,20293278.23904103,140837412.67761725,1068100000.0,603.6013547724845,0.007710960255905901,scenario 0 option 47
2003,54403985.306916244,140837412.67761725,1068100000.0,1945.783754361236,0.0075798582991743555,scenario 0 option 47
2004,37309749.37357588,140837412.67761725,1068100000.0,1174.6785910581698,0.005291944040502366,scenario 0 option 47
2005,2249336.2432157453,140837412.67761725,1068100000.0,70.29257327819519,0.0009273541796476971,scenario 0 option 47
2006,163183952.42096567,140837412.67761725,1068100000.0,3305.5905142455817,0.03934949080026268,scenario 0 option 47
2007,792329.5184626309,140837412.67761725,1068100000.0,23.865684233167176,0.0001329272736626284,scenario 0 option 47
2008,81365266.89413942,140837412.67761725,1068100000.0,2069.8886783361127,0.022133962609700093,scenario 0 option 47
2009,31983575.10400869,140837412.67761725,1068100000.0,956.9317108735864,0.011945633940452477,scenario 0 option 47
2010,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2011,7042441.964403894,140837412.67761725,1068100000.0,174.51573420101917,0.002289014514770248,scenario 0 option 47
2012,934124.2839311496,140837412.67761725,1068100000.0,36.368486168373614,0.0001864367726875276,scenario 0 option 47
2013,3523996.816076786,140837412.67761725,1068100000.0,88.17399412646948,0.0013021835300777392,scenario 0 option 47
2014,8168107.568479358,140837412.67761725,1068100000.0,174.31493207827157,0.0022817658224977156,scenario 0 option 47
2015,1722017.975047288,140837412.67761725,1068100000.0,59.793954225419206,0.00033848454769586013,scenario 0 option 47
2016,857688.2647064053,140837412.67761725,1068100000.0,21.18981625949523,0.0002815079590383732,scenario 0 option 47
2017,93539436.04935619,140837412.67761725,1068100000.0,2443.5777989456196,0.029580082593593036,scenario 0 option 47
2018,18433304.956806343,140837412.67761725,1068100000.0,454.29047616687797,0.006364600875491781,scenario 0 option 47
2019,1452913.442173669,140837412.67761725,1068100000.0,9.401188798612308,0.0003694749690311649,scenario 0 option 47
2020,23974021.853160396,140837412.67761725,1068100000.0,755.3937772729395,0.00962019856758459,scenario 0 option 47
2021,179069138.9188707,140837412.67761725,1068100000.0,4628.560851802668,0.0537256288527078,scenario 0 option 47
2022,10472542.401526209,140837412.67761725,1068100000.0,374.43395037413796,0.0017292284539972866,scenario 0 option 47
2023,17299845.47225966,140837412.67761725,1068100000.0,502.31256934136104,0.0064529380900347835,scenario 0 option 47
2024,41290232.6612739,140837412.67761725,1068100000.0,1646.2276246843064,0.020108034312320056,scenario 0 option 47
2025,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2026,2785195.637151716,140837412.67761725,1068100000.0,104.56176592682672,0.0005141283204653492,scenario 0 option 47
2027,1797554134.3279464,140837412.67761725,1068100000.0,14398.486697293223,0.565873161420108,scenario 0 option 47
2028,21802721.136327706,140837412.67761725,1068100000.0,651.3219199899434,0.00290673115893616,scenario 0 option 47
2029,5366873.149247553,140837412.67761725,1068100000.0,232.12288292385517,0.0010614083469748274,scenario 0 option 47
2030,10130323.130798334,140837412.67761725,1068100000.0,317.77913221098845,0.004125316793442799,scenario 0 option 47
2031,1746049.157988713,140837412.67761725,1068100000.0,58.75362903350422,0.00031626916045455957,scenario 0 option 47
2032,12927574.064654866,140837412.67761725,1068100000.0,486.42349312278486,0.0038131479931863563,scenario 0 option 47
2033,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2034,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2035,3609335.339449193,140837412.67761725,1068100000.0,137.5297222040395,0.0006510690353644048,scenario 0 option 47
2036,236115358.65761742,140837412.67761725,1068100000.0,5820.5237651365205,0.06623050512138454,scenario 0 option 47
2037,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2038,26598148.66789998,140837412.67761725,1068100000.0,604.6515195849275,0.007748869823079198,scenario 0 option 47
2039,45717826.10054869,140837412.67761725,1068100000.0,1339.0636018362684,0.017022137884576686,scenario 0 option 47
2040,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2041,23487400.636972707,140837412.67761725,1068100000.0,636.2870750584418,0.007838528479889816,scenario 0 option 47
2042,39709600.739957154,140837412.67761725,1068100000.0,1803.1104841452957,0.010161976711034866,scenario 0 option 47
2043,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2044,397670945.1999351,140837412.67761725,1068100000.0,11882.53429185459,0.12565690069349839,scenario 0 option 47
2045,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2046,35357734.567647226,140837412.67761725,1068100000.0,1316.8481920791296,0.013712640143653122,scenario 0 option 47
2047,38845313.91423764,140837412.67761725,1068100000.0,273.78527780474667,0.010760001655644787,scenario 0 option 47
2048,47992048.88734664,140837412.67761725,1068100000.0,1934.7557935845166,0.007513415820204563,scenario 0 option 47
2049,5541999.933468729,140837412.67761725,1068100000.0,173.7451565209004,0.0022611976749936915,scenario 0 option 47
2050,24381030.62331677,140837412.67761725,1068100000.0,606.627994667227,0.007820217971494563,scenario 0 option 47
2051,10023343.858072978,140837412.67761725,1068100000.0,367.50165700504965,0.0016748015992821886,scenario 0 option 47
2052,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2053,12793309.71726114,140837412.67761725,1068100000.0,317.7896908863247,0.0041256979477218006,scenario 0 option 47
2054,3446571.3643780462,140837412.67761725,1068100000.0,106.62779475582755,0.0005582468622873134,scenario 0 option 47
2055,11060718.939368332,140837412.67761725,1068100000.0,358.24724757916545,0.002685442006574683,scenario 0 option 47
2056,85845433.88236114,140837412.67761725,1068100000.0,2447.9213374459478,0.029684595508801134,scenario 0 option 47
2057,13337053.372542912,140837412.67761725,1068100000.0,316.2694697227445,0.004070819965107872,scenario 0 option 47
2058,5512575.760907905,140837412.67761725,1068100000.0,246.90105668249583,0.0012075150351054022,scenario 0 option 47
2059,6788410.124362827,140837412.67761725,1068100000.0,244.05966131764328,0.001175552409982972,scenario 0 option 47
2060,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2061,2216699066.4053097,140837412.67761725,1068100000.0,14398.486697293223,0.565873161420108,scenario 0 option 47
2062,221031.5171035959,140837412.67761725,1068100000.0,7.41680268814547,4.527894616264698e-05,scenario 0 option 47
2063,737894.0131639263,140837412.67761725,1068100000.0,24.13189092148644,0.00013861192372512533,scenario 0 option 47
2064,53322709.9502271,140837412.67761725,1068100000.0,1220.0673480452856,0.015251665098700292,scenario 0 option 47
2065,954103117.3838928,140837412.67761725,1068100000.0,25557.25740431947,0.2626135476190964,scenario 0 option 47
2066,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2067,32891453.492824506,140837412.67761725,1068100000.0,960.5691154137456,0.012055185630528532,scenario 0 option 47
2068,251304232.47056672,140837412.67761725,1068100000.0,8262.12233456197,0.09237590028293571,scenario 0 option 47
2069,126431518.03925897,140837412.67761725,1068100000.0,4762.729585641379,0.017616602543559595,scenario 0 option 47
2070,101083656.74759191,140837412.67761725,1068100000.0,2440.621837096195,0.02950807675235101,scenario 0 option 47
2071,16629494.84587429,140837412.67761725,1068100000.0,147.996272529486,0.003982123595975405,scenario 0 option 47
2072,59426697.097165085,140837412.67761725,1068100000.0,2325.128047710802,0.009841519671139134,scenario 0 option 47
2073,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2074,29862841.061338663,140837412.67761725,1068100000.0,1073.4078253286139,0.009783419552355847,scenario 0 option 47
2075,14110091.034309363,140837412.67761725,1068100000.0,319.20778122671857,0.004176889142075289,scenario 0 option 47
2076,4393513.089742703,140837412.67761725,1068100000.0,109.13299204461543,0.0014169947869028757,scenario 0 option 47
2077,1656008.7847870195,140837412.67761725,1068100000.0,58.7660826526937,0.00031653509842760857,scenario 0 option 47
2078,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2079,3801390.959979699,140837412.67761725,1068100000.0,126.79559974872063,0.0011894400520531705,scenario 0 option 47
2080,1434955.766285016,140837412.67761725,1068100000.0,58.48750968962339,0.00031058637556896906,scenario 0 option 47
2081,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2082,142366139.64605585,140837412.67761725,1068100000.0,775.1780091017692,0.030465175951874573,scenario 0 option 47
2083,2272676.829015389,140837412.67761725,1068100000.0,70.80958953217304,0.0009460177857575446,scenario 0 option 47
2084,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2085,11824936.74152179,140837412.67761725,1068100000.0,508.3831020123716,0.0023533776351787063,scenario 0 option 47
2086,5133954.8242469765,140837412.67761725,1068100000.0,184.88888053759499,0.0008396154072303942,scenario 0 option 47
2087,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2088,36084354.11292665,140837412.67761725,1068100000.0,1581.906237486793,0.008752589385820277,scenario 0 option 47
2089,9251193.603768408,140837412.67761725,1068100000.0,316.85396044972276,0.004091919310861994,scenario 0 option 47
2090,7218478.345409271,140837412.67761725,1068100000.0,364.3480441498393,0.0016579985402454809,scenario 0 option 47
2091,195897701.59380764,140837412.67761725,1068100000.0,4333.298413694638,0.05028668601367507,scenario 0 option 47
2092,6621003.587654897,140837412.67761725,1068100000.0,172.7729067934721,0.0022261007398131846,scenario 0 option 47
2093,0.0,140837412.67761725,1068100000.0,0.0,0.0,scenario 0 option 47
2094,3294279.5857866765,140837412.67761725,1068100000.0,139.3069529400879,0.0006767642831824897,scenario 0 option 47
2095,41470670.15663295,140837412.67761725,1068100000.0,1530.4066185561337,0.006343736583756483,scenario 0 option 47
2096,10953304.962580156,140837412.67761725,1068100000.0,301.45703836434643,0.007685953767667407,scenario 0 option 47
2097,2936742.796626648,140837412.67761725,1068100000.0,106.964433930853,0.0005654355468370136,scenario 0 option 47
2098,5230757.685512684,140837412.67761725,1068100000.0,242.5485583524831,0.001160801619746293,scenario 0 option 47
2099,193079708.38754874,140837412.67761725,1068100000.0,1162.9568724798382,0.04570522554631533,scenario 0 option 47
2100,4038240.63331694,204913266.0700708,977600000.0,0.0,0.00262918624716566,scenario 0 option 48
2101,105553326.6915268,204913266.0700708,977600000.0,0.0,0.043228447702111546,scenario 0 option 48
2102,25314982.75303845,204913266.0700708,977600000.0,0.0,0.026976581397459058,scenario 0 option 48
2103,72558488.20140888,204913266.0700708,977600000.0,0.0,0.029809021021460956,scenario 0 option 48
2104,53141245.76400353,204913266.0700708,977600000.0,0.0,0.02107280087006025,scenario 0 option 48
2105,20472934.521126937,204913266.0700708,977600000.0,0.0,0.02217879205667892,scenario 0 option 48
2106,176566113.43744406,204913266.0700708,977600000.0,0.0,0.11173120346530077,scenario 0 option 48
2107,3658415.581304335,204913266.0700708,977600000.0,0.0,0.0017192137125128088,scenario 0 option 48
2108,123848697.37856534,204913266.0700708,977600000.0,0.0,0.07325418086009866,scenario 0 option 48
2109,53178394.945611686,204913266.0700708,977600000.0,0.0,0.04491070261915055,scenario 0 option 48
2110,5422755.387852067,204913266.0700708,977600000.0,0.0,0.005179836292382606,scenario 0 option 48
2111,7700340.567727601,204913266.0700708,977600000.0,0.0,0.008700948256280996,scenario 0 option 48
2112,2813956.4393534483,204913266.0700708,977600000.0,0.0,0.0016010653831580383,scenario 0 option 48
2113,4763594.499285811,204913266.0700708,977600000.0,0.0,0.002877492460496695,scenario 0 option 48
2114,12506393.259474985,204913266.0700708,977600000.0,0.0,0.008665137787079422,scenario 0 option 48
2115,12443416.852021595,204913266.0700708,977600000.0,0.0,0.010568750951867122,scenario 0 option 48
2116,9523672.47240742,204913266.0700708,977600000.0,0.0,0.00653615931711369,scenario 0 option 48
2117,127651765.4667006,204913266.0700708,977600000.0,0.0,0.10413978664272577,scenario 0 option 48
2118,51429638.60166942,204913266.0700708,977600000.0,0.0,0.040435182286891184,scenario 0 option 48
2119,1088386.4230732645,204913266.0700708,977600000.0,0.0,0.0006842129056132684,scenario 0 option 48
2120,32609940.764960628,204913266.0700708,977600000.0,0.0,0.03515538381791345,scenario 0 option 48
2121,329550453.1027455,204913266.0700708,977600000.0,0.0,0.24757411905243815,scenario 0 option 48
