,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,3,0,0,0,0,0,304166357.0146493,91880874.73868302,84600000.0,0.0,0.22526092639452192
136,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,5,0,0,2,0,3,0,0,0,150709220.39153248,87989891.66569877,297900000.0,3482.6149062030513,0.039561297106770046
137,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,566715055.6478068,64775914.2759087,146000000.0,12699.342593881309,0.14201937296244468
138,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,3,0,0,0,4,0,0,5,0,0,4,0,3,3,0,0,10270533.29982106,131873124.79680842,796400000.0,453.73328350889443,0.0009448770755244782
139,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,264279545.71316904,48483213.51982179,842700000.0,0.0,0.183393219712002
140,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,4,0,0,6,0,0,2,0,0,2,0,0,28435174.441047348,119667681.50609952,819600000.0,0.0,0.02209820915390342
141,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,47966545.294667125,82064261.30142266,908600000.0,0.0,0.03628065699123032
142,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,3,0,0,0,5,0,0,6,0,0,5,0,1,3,0,0,3572857.715848101,139706304.47298357,1021800000.0,156.7082894726715,0.0003365002274649511
143,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,46441921.4256589,99718829.81325509,842700000.0,2442.670681759838,0.003931748201202299
144,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,4,0,0,7,0,0,2,0,0,6,0,0,28361650.60378721,135185887.94177923,485000000.0,1005.1273346821044,0.003298033665496346
145,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,6,0,0,3,0,0,7,0,0,0,0,0,3,0,0,70979812.57519156,173133100.1868975,61400000.0,3300.864631728543,0.005937117355500165
146,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,885349739.5699614,20299287.62732069,61400000.0,25745.21156824669,0.0940795658755848
147,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,341978398.5062883,45577202.17128583,297900000.0,7571.031208885445,0.09854256718904941
148,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,636508853.5384302,6320800.309666242,681100000.0,9982.337981643026,0.1575839708831112
149,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,6,0,0,6,0,0,6,0,0,4,0,0,10517142.86984438,143407475.7147917,369700000.0,323.873846494058,0.0019649202220431055
150,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,814345774.5315684,30518832.761027623,61400000.0,0.0,0.5346663802830762
151,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,178233832.35990062,58544409.57908474,309900000.0,8083.784227321558,0.015428938262379765
152,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,7,0,0,6,0,0,0,0,0,4,0,0,8506621.18636506,138091364.54685736,267200000.0,361.41996141708194,0.0005780629050769701
153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,7,0,0,7,0,0,1,0,0,4,0,0,9064069.353834413,184490132.1132366,30700000.0,462.9425904719852,0.0005105304415135365
154,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,4,0,0,6,0,0,0,0,0,3,0,0,32990447.606995996,115108897.3613025,690800000.0,1218.0997606590881,0.0035646837204118633
155,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,885349739.5699614,28752695.323928736,61400000.0,0.0,0.6271971058372321
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,603421946.1875489,104714247.98966026,0.0,10260.736087747122,0.1453649232707967
157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,0,0,697994195.9240167,75717273.18032496,30700000.0,0.0,0.46327233033028736
158,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,6,0,0,1,0,0,0,0,0,155907992.1628059,85562297.59147796,236500000.0,0.0,0.11573303062204487
159,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,7,0,3,0,56151464.23195055,139336482.1458247,327000000.0,0.0,0.04833913350761328
160,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,7,0,0,6,0,0,1,0,0,0,3,0,17500584.215534095,141386574.34170648,563500000.0,0.0,0.011518182050303364
161,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,7,0,0,2,7,2,0,0,0,189186192.88455278,109546082.7240589,115300000.0,4101.984532124338,0.050533841739262175
162,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,3,0,0,0,6,0,0,5,0,0,2,0,3,7,0,0,6690801.304313427,155410092.9794455,521600000.0,242.08739075406518,0.0011663166184755905
163,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,2,0,0,0,92513446.09945107,112687291.3550384,357700000.0,0.0,0.1334655185222536
164,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,418376067.08560824,30621225.8954118,176700000.0,0.0,0.2902238927945557
165,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,3,0,0,0,3,0,0,5,0,0,3,0,7,0,0,0,47966545.294667125,100868681.47823127,606200000.0,2128.3852243184842,0.0043536788389476385
166,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,1,7,0,4,0,0,9195437.732293125,159161149.48225296,431100000.0,0.0,0.00611607460277059
167,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,47966545.294667125,101678310.77988277,388400000.0,0.0,0.03628065699123032
168,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,676527744.2613233,52994188.72148262,61400000.0,14418.156741744067,0.1834981031584242
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,3,0,0,0,1171872423.8895488,46461865.899062574,0.0,21947.113682170002,0.28470795708736385
170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,0,0,0,0,0,618289496.515192,88936692.64397676,30700000.0,0.0,0.41224700972008244
171,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,268343226.2143647,33735459.761828214,675200000.0,0.0,0.18756141264847626
172,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,3,0,0,5,0,0,3,0,0,3,0,0,27846983.742966343,115446030.43269709,808400000.0,597.6704445831841,0.007634759309693272
173,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,814345774.5315684,34221561.73832255,61400000.0,14056.411667392662,0.19247989690190737
174,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,590099297.585649,26620087.93698693,213300000.0,9038.817117203782,0.136165440258829
175,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,606115817.3063905,8453407.696608048,213300000.0,9367.83283618504,0.14365086458227286
176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,940035272.2425807,37719598.02837785,30700000.0,0.0,0.6261656708040568
177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,2,0,0,0,3,0,447938524.41645163,114324702.95561081,30700000.0,12061.974553900105,0.034006623762779076
178,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,3,0,0,0,3,0,0,6,0,0,0,0,3,4,0,0,27994031.417486586,121072021.53561686,554000000.0,1237.2746086803495,0.0025716361020404195
179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,692074160.7421848,77148292.89329077,30700000.0,15442.172853298789,0.17487795216398366
180,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,579007206.0413306,66997817.27569279,92100000.0,8919.03608728557,0.13546033022606535
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,8,0,0,1,7,0,0,3,0,208070190.9826374,178840554.0958114,0.0,9489.846092142803,0.01825434674280695
182,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,606115817.3063905,8453407.696608048,213300000.0,0.0,0.39903017939520247
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,0,0,3,0,0,3,0,0,257563729.4178607,139071598.91741547,0.0,3273.458657795602,0.017830724866090848
184,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,1,0,5,0,0,12034662.853238504,147711724.13962102,146000000.0,0.0,0.005412260408021379
185,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,268343226.2143647,22167818.198803753,675200000.0,12375.606085580419,0.022507369517817153
186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,6,0,0,7,0,0,5,0,0,7,0,0,3673414.8724397486,192784153.64692363,30700000.0,159.8398117545134,0.00035476993763608553
187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,7,0,0,7,0,0,2,0,0,285427790.310055,129420017.08768794,30700000.0,3663.214024390155,0.025471380851520533
188,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,566715055.6478068,34221561.73832255,146000000.0,0.0,0.3944982582290131
189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,692074160.7421848,80499388.10942367,30700000.0,0.0,0.4857720893443991
190,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,348641395.9636994,20299287.62732069,297900000.0,0.0,0.24526820202071256
191,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,637719020.6861998,26620087.93698693,146000000.0,14150.634835832541,0.17533043416194077
192,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,178233832.35990062,71130867.57786284,176700000.0,3919.410534458938,0.0462868147871393
193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,3,0,0,3,0,0,351750072.0331183,118046431.02079976,30700000.0,7414.013817986724,0.026275115060963666
194,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,4,0,0,2,0,0,313702280.0092281,130905089.99888213,61400000.0,0.0,0.1905534656410526
195,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,3,0,1,0,0,0,150709220.39153248,87061375.86764336,554000000.0,0.0,0.10989249196325013
196,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,268343226.2143647,31368059.31357515,419100000.0,6000.2938596753565,0.06752210855345148
197,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,3,0,0,0,100773135.99462262,88586423.23741283,267200000.0,0.0,0.07490268331531161
198,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,268343226.2143647,53360277.340630755,334500000.0,9961.425352976665,0.02813421189727145
199,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,2,0,0,0,450033084.42362064,79798763.90960838,115300000.0,9925.308198929139,0.11623634959342664
200,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,6,0,0,3,0,0,3,0,0,10512939.926959118,129613834.38843894,741100000.0,223.65199589486122,0.002966756049057001
201,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,3,0,0,5,0,0,0,0,2,5,0,0,27846983.742966343,120649852.75352532,675200000.0,597.6704445831841,0.007634759309693272
202,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,4,0,0,5,0,0,4,0,1,3,0,0,28361650.60378721,129433741.26517004,523300000.0,605.4414063026325,0.00791528079719123
203,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,418376067.08560824,20299287.62732069,176700000.0,9392.397880602271,0.10448060140604003
204,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,6,0,0,0,64962840.65076116,86803671.38898751,419100000.0,1412.110315466436,0.01727381867599482
205,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,3,0,0,5,0,0,1,0,0,5,0,0,57462812.74109009,119638572.84366979,267200000.0,1236.1929412728769,0.015641055725701354
